alert_id,item_id,location_id,priority,category,title,description,risk_score,created_at,expires_at,acknowledged,resolved,metadata,recommendations
ALT-20251212113321-00202,SKU020,NCR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU020,SKU020 at NCR_WH is moving slowly (0 days since last movement) with 131 units on hand.,40.0,2025-12-12T11:33:21.612184,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 131, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00203,SKU014,BLR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU014,SKU014 at BLR_WH is moving slowly (0 days since last movement) with 129 units on hand.,40.0,2025-12-12T11:33:21.612213,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 129, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00204,SKU014,MAA_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU014,SKU014 at MAA_WH is moving slowly (0 days since last movement) with 288 units on hand.,40.0,2025-12-12T11:33:21.612242,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 288, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00205,SKU014,NCR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU014,SKU014 at NCR_WH is moving slowly (0 days since last movement) with 216 units on hand.,40.0,2025-12-12T11:33:21.612273,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 216, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00206,SKU014,BOM_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU014,SKU014 at BOM_WH is moving slowly (0 days since last movement) with 53 units on hand.,40.0,2025-12-12T11:33:21.612303,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 53, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00207,SKU020,BLR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU020,SKU020 at BLR_WH is moving slowly (0 days since last movement) with 300 units on hand.,40.0,2025-12-12T11:33:21.612333,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 300, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00208,SKU048,BLR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU048,SKU048 at BLR_WH is moving slowly (0 days since last movement) with 497 units on hand.,40.0,2025-12-12T11:33:21.612363,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 497, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00209,SKU048,MAA_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU048,SKU048 at MAA_WH is moving slowly (0 days since last movement) with 407 units on hand.,40.0,2025-12-12T11:33:21.612393,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 407, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00210,SKU048,NCR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU048,SKU048 at NCR_WH is moving slowly (0 days since last movement) with 548 units on hand.,40.0,2025-12-12T11:33:21.612423,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 548, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00211,SKU048,BOM_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU048,SKU048 at BOM_WH is moving slowly (0 days since last movement) with 162 units on hand.,40.0,2025-12-12T11:33:21.612452,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 162, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00212,SKU054,BOM_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU054,SKU054 at BOM_WH is moving slowly (0 days since last movement) with 74 units on hand.,40.0,2025-12-12T11:33:21.612482,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 74, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00213,SKU002,BLR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU002,SKU002 at BLR_WH is moving slowly (0 days since last movement) with 763 units on hand.,40.0,2025-12-12T11:33:21.612511,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 763, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00214,SKU004,MAA_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU004,SKU004 at MAA_WH is moving slowly (0 days since last movement) with 267 units on hand.,40.0,2025-12-12T11:33:21.612541,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 267, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00215,SKU002,MAA_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU002,SKU002 at MAA_WH is moving slowly (0 days since last movement) with 869 units on hand.,40.0,2025-12-12T11:33:21.612570,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 869, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00216,SKU059,BLR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU059,SKU059 at BLR_WH is moving slowly (0 days since last movement) with 261 units on hand.,40.0,2025-12-12T11:33:21.612600,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 261, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00217,SKU059,MAA_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU059,SKU059 at MAA_WH is moving slowly (0 days since last movement) with 213 units on hand.,40.0,2025-12-12T11:33:21.612638,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 213, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00218,SKU004,NCR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU004,SKU004 at NCR_WH is moving slowly (0 days since last movement) with 117 units on hand.,40.0,2025-12-12T11:33:21.612668,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 117, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00219,SKU004,BOM_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU004,SKU004 at BOM_WH is moving slowly (0 days since last movement) with 203 units on hand.,40.0,2025-12-12T11:33:21.612698,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 203, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00220,SKU002,BOM_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU002,SKU002 at BOM_WH is moving slowly (0 days since last movement) with 121 units on hand.,40.0,2025-12-12T11:33:21.612728,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 121, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00221,SKU004,BLR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU004,SKU004 at BLR_WH is moving slowly (0 days since last movement) with 574 units on hand.,40.0,2025-12-12T11:33:21.612757,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 574, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
ALT-20251212113321-00222,SKU002,NCR_WH,P3_MEDIUM,inventory_risk,Slow-Moving Inventory - SKU002,SKU002 at NCR_WH is moving slowly (0 days since last movement) with 584 units on hand.,40.0,2025-12-12T11:33:21.612786,,False,False,"{'movement_category': <MovementCategory.ACTIVE: 'active'>, 'days_since_movement': 0, 'current_inventory': 584, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Review pricing strategy; Consider promotional activities; Reduce reorder quantities
