receipt_id,po_id,receipt_week,item_id,location_id,supplier_id,qty_received
RCPT0000349,PO0000360,2025-02-21,SKU005,BOM_WH,SUP05,42
RCPT0000350,PO0000361,2025-03-07,SKU005,BOM_WH,SUP05,28
RCPT0000351,PO0000362,2025-04-04,SKU005,BOM_WH,SUP05,42
RCPT0000352,PO0000363,2025-04-18,SKU005,BOM_WH,SUP05,42
RCPT0000353,PO0000364,2025-04-25,SKU005,BOM_WH,SUP05,42
RCPT0000354,PO0000365,2025-04-25,SKU005,BOM_WH,SUP05,42
RCPT0000355,PO0000366,2025-05-02,SKU005,BOM_WH,SUP05,42
RCPT0000356,PO0000367,2025-05-09,SKU005,BOM_WH,SUP05,31
RCPT0000357,PO0000368,2025-06-13,SKU005,BOM_WH,SUP05,34
RCPT0000358,PO0000369,2025-06-20,SKU005,BOM_WH,SUP05,42
RCPT0000359,PO0000370,2025-06-27,SKU005,BOM_WH,SUP05,42
RCPT0000360,PO0000372,2025-06-27,SKU005,BOM_WH,SUP05,42
RCPT0000361,PO0000371,2025-07-04,SKU005,BOM_WH,SUP05,42
RCPT0000362,PO0000373,2025-07-11,SKU005,BOM_WH,SUP05,42
RCPT0000363,PO0000375,2025-08-29,SKU005,BOM_WH,SUP05,42
RCPT0000364,PO0000374,2025-09-05,SKU005,BOM_WH,SUP05,38
RCPT0000365,PO0000376,2025-09-05,SKU005,BOM_WH,SUP05,42
RCPT0000366,PO0000377,2025-09-19,SKU005,BOM_WH,SUP05,42
RCPT0000367,PO0000378,2025-09-19,SKU005,BOM_WH,SUP05,25
RCPT0000368,PO0000379,2025-11-07,SKU005,BOM_WH,SUP05,42
RCPT0000369,PO0000380,2025-11-14,SKU005,BOM_WH,SUP05,42
RCPT0000370,PO0000381,2025-11-21,SKU005,BOM_WH,SUP05,42
RCPT0000371,PO0000382,2025-12-05,SKU005,BOM_WH,SUP05,39
RCPT0000372,PO0000387,2025-01-10,SKU006,BLR_WH,SUP02,136
RCPT0000373,PO0000388,2025-01-17,SKU006,BLR_WH,SUP06,172
RCPT0000374,PO0000389,2025-02-07,SKU006,BLR_WH,SUP06,132
RCPT0000375,PO0000390,2025-02-28,SKU006,BLR_WH,SUP06,172
RCPT0000376,PO0000391,2025-02-28,SKU006,BLR_WH,SUP06,172
RCPT0000377,PO0000392,2025-04-04,SKU006,BLR_WH,SUP06,148
RCPT0000378,PO0000393,2025-04-11,SKU006,BLR_WH,SUP06,172
RCPT0000379,PO0000394,2025-04-11,SKU006,BLR_WH,SUP06,120
RCPT0000380,PO0000395,2025-05-23,SKU006,BLR_WH,SUP02,143
RCPT0000381,PO0000397,2025-05-23,SKU006,BLR_WH,SUP06,172
RCPT0000382,PO0000396,2025-05-30,SKU006,BLR_WH,SUP02,172
RCPT0000383,PO0000398,2025-07-11,SKU006,BLR_WH,SUP06,156
RCPT0000384,PO0000399,2025-08-01,SKU006,BLR_WH,SUP06,172
RCPT0000385,PO0000400,2025-08-15,SKU006,BLR_WH,SUP06,129
RCPT0000386,PO0000401,2025-08-15,SKU006,BLR_WH,SUP06,172
RCPT0000387,PO0000402,2025-08-15,SKU006,BLR_WH,SUP06,131
RCPT0000388,PO0000403,2025-10-10,SKU006,BLR_WH,SUP06,107
RCPT0000389,PO0000405,2025-10-31,SKU006,BLR_WH,SUP06,172
RCPT0000390,PO0000404,2025-11-07,SKU006,BLR_WH,SUP06,121
RCPT0000391,PO0000406,2025-11-28,SKU006,BLR_WH,SUP06,124
RCPT0000392,PO0000408,2025-02-14,SKU006,MAA_WH,SUP06,120
RCPT0000393,PO0000409,2025-02-14,SKU006,MAA_WH,SUP06,164
RCPT0000394,PO0000410,2025-02-21,SKU006,MAA_WH,SUP06,172
RCPT0000395,PO0000411,2025-04-18,SKU006,MAA_WH,SUP06,144
RCPT0000396,PO0000412,2025-05-02,SKU006,MAA_WH,SUP06,114
RCPT0000397,PO0000413,2025-05-23,SKU006,MAA_WH,SUP06,129
RCPT0000398,PO0000415,2025-06-20,SKU006,MAA_WH,SUP06,172
RCPT0000399,PO0000414,2025-06-27,SKU006,MAA_WH,SUP06,145
RCPT0000400,PO0000416,2025-08-08,SKU006,MAA_WH,SUP06,130
RCPT0000401,PO0000417,2025-09-05,SKU006,MAA_WH,SUP06,103
RCPT0000402,PO0000418,2025-09-12,SKU006,MAA_WH,SUP06,139
RCPT0000403,PO0000419,2025-10-17,SKU006,MAA_WH,SUP06,102
RCPT0000404,PO0000420,2025-11-21,SKU006,MAA_WH,SUP06,129
RCPT0000405,PO0000421,2025-11-28,SKU006,MAA_WH,SUP06,168
RCPT0000406,PO0000422,2024-12-27,SKU006,NCR_WH,SUP02,103
RCPT0000407,PO0000423,2025-01-17,SKU006,NCR_WH,SUP06,136
RCPT0000408,PO0000424,2025-01-17,SKU006,NCR_WH,SUP06,172
RCPT0000409,PO0000425,2025-02-21,SKU006,NCR_WH,SUP06,166
RCPT0000410,PO0000426,2025-02-21,SKU006,NCR_WH,SUP06,172
RCPT0000411,PO0000427,2025-03-21,SKU006,NCR_WH,SUP02,172
RCPT0000412,PO0000428,2025-04-11,SKU006,NCR_WH,SUP06,172
RCPT0000413,PO0000429,2025-04-11,SKU006,NCR_WH,SUP06,172
RCPT0000414,PO0000430,2025-05-16,SKU006,NCR_WH,SUP06,154
RCPT0000415,PO0000431,2025-05-23,SKU006,NCR_WH,SUP06,172
RCPT0000416,PO0000432,2025-06-20,SKU006,NCR_WH,SUP02,112
RCPT0000417,PO0000433,2025-06-20,SKU006,NCR_WH,SUP06,172
RCPT0000418,PO0000434,2025-06-27,SKU006,NCR_WH,SUP06,172
RCPT0000419,PO0000435,2025-08-15,SKU006,NCR_WH,SUP06,138
RCPT0000420,PO0000436,2025-08-15,SKU006,NCR_WH,SUP06,172
RCPT0000421,PO0000437,2025-08-22,SKU006,NCR_WH,SUP06,172
RCPT0000422,PO0000438,2025-10-17,SKU006,NCR_WH,SUP06,151
RCPT0000423,PO0000439,2025-10-17,SKU006,NCR_WH,SUP06,172
RCPT0000424,PO0000440,2025-11-21,SKU006,NCR_WH,SUP06,117
RCPT0000425,PO0000441,2025-11-28,SKU006,NCR_WH,SUP06,172
RCPT0000426,PO0000443,2025-01-17,SKU006,BOM_WH,SUP06,122
RCPT0000427,PO0000444,2025-01-17,SKU006,BOM_WH,SUP06,170
RCPT0000428,PO0000445,2025-02-21,SKU006,BOM_WH,SUP06,138
RCPT0000429,PO0000446,2025-03-14,SKU006,BOM_WH,SUP06,102
RCPT0000430,PO0000447,2025-03-14,SKU006,BOM_WH,SUP02,164
RCPT0000431,PO0000448,2025-04-11,SKU006,BOM_WH,SUP06,123
RCPT0000432,PO0000449,2025-05-02,SKU006,BOM_WH,SUP06,122
RCPT0000433,PO0000450,2025-05-02,SKU006,BOM_WH,SUP06,172
RCPT0000434,PO0000451,2025-06-06,SKU006,BOM_WH,SUP06,141
RCPT0000435,PO0000452,2025-06-13,SKU006,BOM_WH,SUP06,172
RCPT0000436,PO0000453,2025-07-18,SKU006,BOM_WH,SUP06,150
RCPT0000437,PO0000454,2025-07-25,SKU006,BOM_WH,SUP06,172
RCPT0000438,PO0000455,2025-08-29,SKU006,BOM_WH,SUP06,131
RCPT0000439,PO0000456,2025-09-26,SKU006,BOM_WH,SUP02,131
RCPT0000440,PO0000457,2025-10-03,SKU006,BOM_WH,SUP06,171
RCPT0000441,PO0000458,2025-11-14,SKU006,BOM_WH,SUP06,135
RCPT0000442,PO0000459,2025-11-21,SKU006,BOM_WH,SUP06,172
RCPT0000443,PO0000460,2023-08-11,SKU007,BLR_WH,SUP08,322
RCPT0000444,PO0000461,2023-08-25,SKU007,BLR_WH,SUP08,362
RCPT0000445,PO0000462,2023-11-24,SKU007,BLR_WH,SUP08,303
RCPT0000446,PO0000463,2023-12-22,SKU007,BLR_WH,SUP08,296
RCPT0000447,PO0000464,2024-02-09,SKU007,BLR_WH,SUP08,319
RCPT0000448,PO0000465,2024-02-09,SKU007,BLR_WH,SUP08,403
RCPT0000449,PO0000466,2024-02-09,SKU007,BLR_WH,SUP08,455
RCPT0000450,PO0000467,2024-02-09,SKU007,BLR_WH,SUP08,455
RCPT0000451,PO0000468,2024-08-02,SKU007,BLR_WH,SUP08,310
RCPT0000452,PO0000469,2024-08-02,SKU007,BLR_WH,SUP08,352
RCPT0000453,PO0000470,2024-08-09,SKU007,BLR_WH,SUP08,395
RCPT0000454,PO0000471,2024-12-27,SKU007,BLR_WH,SUP08,372
RCPT0000455,PO0000472,2024-12-27,SKU007,BLR_WH,SUP08,434
RCPT0000456,PO0000473,2025-03-07,SKU007,BLR_WH,SUP08,288
RCPT0000457,PO0000474,2025-03-28,SKU007,BLR_WH,SUP08,343
RCPT0000458,PO0000475,2025-05-23,SKU007,BLR_WH,SUP08,309
RCPT0000459,PO0000476,2025-05-23,SKU007,BLR_WH,SUP08,417
RCPT0000460,PO0000477,2025-06-13,SKU007,BLR_WH,SUP08,455
RCPT0000461,PO0000479,2025-10-10,SKU007,BLR_WH,SUP08,341
RCPT0000462,PO0000478,2025-10-17,SKU007,BLR_WH,SUP08,288
RCPT0000463,PO0000480,2023-09-01,SKU007,MAA_WH,SUP08,296
RCPT0000464,PO0000481,2023-09-08,SKU007,MAA_WH,SUP08,310
RCPT0000465,PO0000482,2024-02-16,SKU007,MAA_WH,SUP08,303
RCPT0000466,PO0000483,2024-02-16,SKU007,MAA_WH,SUP08,323
RCPT0000467,PO0000484,2024-08-09,SKU007,MAA_WH,SUP08,299
RCPT0000468,PO0000485,2024-08-16,SKU007,MAA_WH,SUP08,317
RCPT0000469,PO0000486,2025-01-17,SKU007,MAA_WH,SUP08,295
RCPT0000470,PO0000487,2025-04-11,SKU007,MAA_WH,SUP08,298
RCPT0000471,PO0000488,2025-04-25,SKU007,MAA_WH,SUP08,323
RCPT0000472,PO0000489,2025-10-03,SKU007,MAA_WH,SUP08,301
RCPT0000473,PO0000490,2025-10-10,SKU007,MAA_WH,SUP08,319
RCPT0000474,PO0000491,2025-10-24,SKU007,MAA_WH,SUP08,335
RCPT0000475,PO0000492,2023-09-08,SKU007,NCR_WH,SUP08,293
RCPT0000476,PO0000493,2023-11-24,SKU007,NCR_WH,SUP08,315
RCPT0000477,PO0000494,2023-12-01,SKU007,NCR_WH,SUP08,369
RCPT0000478,PO0000495,2024-02-16,SKU007,NCR_WH,SUP08,300
RCPT0000479,PO0000496,2024-02-16,SKU007,NCR_WH,SUP08,329
RCPT0000480,PO0000497,2024-05-31,SKU007,NCR_WH,SUP08,327
RCPT0000481,PO0000498,2024-05-31,SKU007,NCR_WH,SUP08,374
RCPT0000482,PO0000499,2024-09-27,SKU007,NCR_WH,SUP08,302
RCPT0000483,PO0000500,2024-12-06,SKU007,NCR_WH,SUP08,336
RCPT0000484,PO0000501,2024-12-06,SKU007,NCR_WH,SUP08,383
RCPT0000485,PO0000502,2025-03-14,SKU007,NCR_WH,SUP08,294
RCPT0000486,PO0000503,2025-03-14,SKU007,NCR_WH,SUP08,331
RCPT0000487,PO0000504,2025-04-04,SKU007,NCR_WH,SUP08,370
RCPT0000488,PO0000505,2025-08-15,SKU007,NCR_WH,SUP08,291
RCPT0000489,PO0000506,2025-10-31,SKU007,NCR_WH,SUP08,313
RCPT0000490,PO0000507,2023-09-15,SKU007,BOM_WH,SUP08,299
RCPT0000491,PO0000508,2023-12-22,SKU007,BOM_WH,SUP08,303
RCPT0000492,PO0000509,2023-12-29,SKU007,BOM_WH,SUP08,336
RCPT0000493,PO0000510,2023-12-29,SKU007,BOM_WH,SUP08,363
RCPT0000494,PO0000511,2024-07-19,SKU007,BOM_WH,SUP08,309
RCPT0000495,PO0000512,2024-08-02,SKU007,BOM_WH,SUP08,330
RCPT0000496,PO0000513,2025-01-17,SKU007,BOM_WH,SUP08,288
RCPT0000497,PO0000514,2025-01-24,SKU007,BOM_WH,SUP08,326
RCPT0000498,PO0000515,2025-05-30,SKU007,BOM_WH,SUP08,313
RCPT0000499,PO0000516,2025-06-13,SKU007,BOM_WH,SUP08,357
RCPT0000500,PO0000517,2025-11-21,SKU007,BOM_WH,SUP08,306
RCPT0000501,PO0000518,2025-11-21,SKU007,BOM_WH,SUP08,346
RCPT0000502,PO0000519,2024-03-08,SKU008,BLR_WH,SUP09,146
RCPT0000503,PO0000520,2024-03-08,SKU008,BLR_WH,SUP02,148
RCPT0000504,PO0000521,2024-03-22,SKU008,MAA_WH,SUP09,147
RCPT0000505,PO0000522,2025-02-14,SKU008,MAA_WH,SUP09,148
RCPT0000506,PO0000523,2025-02-21,SKU008,MAA_WH,SUP09,151
RCPT0000507,PO0000524,2024-03-01,SKU008,NCR_WH,SUP10,146
RCPT0000508,PO0000525,2024-03-15,SKU008,NCR_WH,SUP10,151
RCPT0000509,PO0000526,2025-06-20,SKU008,NCR_WH,SUP09,148
RCPT0000510,PO0000527,2025-07-04,SKU008,NCR_WH,SUP10,152
RCPT0000511,PO0000528,2023-12-01,SKU009,BLR_WH,SUP05,259
RCPT0000512,PO0000529,2023-12-01,SKU009,BLR_WH,SUP05,287
RCPT0000513,PO0000530,2023-12-08,SKU009,BLR_WH,SUP05,311
RCPT0000514,PO0000531,2023-12-22,SKU009,BLR_WH,SUP04,340
RCPT0000515,PO0000532,2024-10-18,SKU009,BLR_WH,SUP09,254
RCPT0000516,PO0000533,2025-01-10,SKU009,BLR_WH,SUP04,253
RCPT0000517,PO0000534,2025-01-17,SKU009,BLR_WH,SUP05,286
RCPT0000518,PO0000535,2025-01-17,SKU009,BLR_WH,SUP05,312
RCPT0000519,PO0000536,2025-02-07,SKU009,BLR_WH,SUP04,347
RCPT0000520,PO0000537,2025-12-05,SKU009,BLR_WH,SUP05,249
RCPT0000521,PO0000540,2023-01-06,SKU009,MAA_WH,SUP04,279
RCPT0000522,PO0000541,2023-01-06,SKU009,MAA_WH,SUP05,279
RCPT0000523,PO0000543,2023-01-06,SKU009,MAA_WH,SUP09,279
RCPT0000524,PO0000542,2023-01-13,SKU009,MAA_WH,SUP05,279
RCPT0000525,PO0000544,2024-05-10,SKU009,MAA_WH,SUP04,250
RCPT0000526,PO0000545,2024-05-10,SKU009,MAA_WH,SUP09,283
RCPT0000527,PO0000547,2024-05-10,SKU009,MAA_WH,SUP09,354
RCPT0000528,PO0000546,2024-05-17,SKU009,MAA_WH,SUP05,306
RCPT0000529,PO0000548,2025-01-03,SKU009,MAA_WH,SUP09,277
RCPT0000530,PO0000549,2025-01-10,SKU009,MAA_WH,SUP04,329
RCPT0000531,PO0000550,2025-01-17,SKU009,MAA_WH,SUP05,379
RCPT0000532,PO0000551,2025-06-20,SKU009,MAA_WH,SUP04,298
RCPT0000533,PO0000552,2025-07-04,SKU009,MAA_WH,SUP05,343
RCPT0000534,PO0000553,2025-07-04,SKU009,MAA_WH,SUP05,379
RCPT0000535,PO0000554,2022-12-30,SKU009,NCR_WH,SUP05,271
RCPT0000536,PO0000555,2023-01-13,SKU009,NCR_WH,SUP05,271
RCPT0000537,PO0000556,2023-01-20,SKU009,NCR_WH,SUP05,271
RCPT0000538,PO0000557,2024-02-02,SKU009,NCR_WH,SUP04,291
RCPT0000539,PO0000558,2024-02-02,SKU009,NCR_WH,SUP04,362
RCPT0000540,PO0000559,2024-02-16,SKU009,NCR_WH,SUP09,379
RCPT0000541,PO0000560,2024-02-23,SKU009,NCR_WH,SUP04,379
RCPT0000542,PO0000562,2024-08-30,SKU009,NCR_WH,SUP09,314
RCPT0000543,PO0000561,2024-09-06,SKU009,NCR_WH,SUP05,282
RCPT0000544,PO0000563,2024-09-13,SKU009,NCR_WH,SUP05,349
RCPT0000545,PO0000564,2025-01-24,SKU009,NCR_WH,SUP05,265
RCPT0000546,PO0000566,2025-01-24,SKU009,NCR_WH,SUP09,379
RCPT0000547,PO0000565,2025-02-07,SKU009,NCR_WH,SUP05,326
RCPT0000548,PO0000567,2025-06-13,SKU009,NCR_WH,SUP04,310
RCPT0000549,PO0000568,2025-06-20,SKU009,NCR_WH,SUP04,372
RCPT0000550,PO0000570,2025-06-20,SKU009,NCR_WH,SUP05,379
RCPT0000551,PO0000569,2025-06-27,SKU009,NCR_WH,SUP05,379
RCPT0000552,PO0000571,2023-12-08,SKU009,BOM_WH,SUP04,262
RCPT0000553,PO0000573,2023-12-22,SKU009,BOM_WH,SUP09,332
RCPT0000554,PO0000572,2023-12-29,SKU009,BOM_WH,SUP05,300
RCPT0000555,PO0000574,2024-05-31,SKU009,BOM_WH,SUP05,290
RCPT0000556,PO0000575,2024-06-07,SKU009,BOM_WH,SUP05,337
RCPT0000557,PO0000576,2024-11-01,SKU009,BOM_WH,SUP04,254
RCPT0000558,PO0000577,2024-11-15,SKU009,BOM_WH,SUP05,279
RCPT0000559,PO0000578,2024-11-22,SKU009,BOM_WH,SUP05,301
RCPT0000560,PO0000580,2025-04-11,SKU009,BOM_WH,SUP04,308
RCPT0000561,PO0000579,2025-04-18,SKU009,BOM_WH,SUP05,274
RCPT0000562,PO0000581,2025-04-25,SKU009,BOM_WH,SUP05,346
RCPT0000563,PO0000582,2025-05-09,SKU009,BOM_WH,SUP04,376
RCPT0000564,PO0000583,2024-07-19,SKU010,BLR_WH,SUP06,243
RCPT0000565,PO0000584,2024-09-06,SKU010,BLR_WH,SUP06,224
RCPT0000566,PO0000585,2024-09-13,SKU010,BLR_WH,SUP06,256
RCPT0000567,PO0000586,2024-12-06,SKU010,BLR_WH,SUP06,263
RCPT0000568,PO0000587,2025-01-17,SKU010,BLR_WH,SUP06,249
RCPT0000569,PO0000588,2025-01-24,SKU010,BLR_WH,SUP06,308
RCPT0000570,PO0000589,2025-03-14,SKU010,BLR_WH,SUP06,235
RCPT0000571,PO0000590,2025-03-21,SKU010,BLR_WH,SUP06,309
RCPT0000572,PO0000591,2025-05-02,SKU010,BLR_WH,SUP06,243
RCPT0000573,PO0000592,2025-05-09,SKU010,BLR_WH,SUP06,334
RCPT0000574,PO0000593,2025-06-20,SKU010,BLR_WH,SUP06,219
RCPT0000575,PO0000594,2025-06-20,SKU010,BLR_WH,SUP06,299
RCPT0000576,PO0000596,2025-08-22,SKU010,BLR_WH,SUP06,279
RCPT0000577,PO0000595,2025-08-29,SKU010,BLR_WH,SUP06,229
RCPT0000578,PO0000597,2025-10-17,SKU010,BLR_WH,SUP06,234
RCPT0000579,PO0000598,2025-11-21,SKU010,BLR_WH,SUP06,230
RCPT0000580,PO0000599,2025-11-28,SKU010,BLR_WH,SUP06,297
RCPT0000581,PO0000600,2024-08-23,SKU010,MAA_WH,SUP06,238
RCPT0000582,PO0000601,2024-08-30,SKU010,MAA_WH,SUP06,256
RCPT0000583,PO0000602,2024-09-06,SKU010,MAA_WH,SUP06,275
RCPT0000584,PO0000604,2025-02-28,SKU010,MAA_WH,SUP06,270
RCPT0000585,PO0000603,2025-03-07,SKU010,MAA_WH,SUP06,228
RCPT0000586,PO0000605,2025-05-09,SKU010,MAA_WH,SUP06,223
RCPT0000587,PO0000606,2025-06-13,SKU010,MAA_WH,SUP06,226
RCPT0000588,PO0000607,2025-08-08,SKU010,MAA_WH,SUP06,225
RCPT0000589,PO0000608,2025-08-15,SKU010,MAA_WH,SUP06,267
RCPT0000590,PO0000609,2025-08-15,SKU010,MAA_WH,SUP06,298
RCPT0000591,PO0000610,2024-06-28,SKU010,NCR_WH,SUP06,262
RCPT0000592,PO0000611,2024-06-28,SKU010,NCR_WH,SUP06,314
RCPT0000593,PO0000612,2024-09-13,SKU010,NCR_WH,SUP06,260
RCPT0000594,PO0000613,2024-10-25,SKU010,NCR_WH,SUP06,224
RCPT0000595,PO0000614,2024-11-01,SKU010,NCR_WH,SUP06,271
RCPT0000596,PO0000616,2025-01-03,SKU010,NCR_WH,SUP06,353
RCPT0000597,PO0000615,2025-01-10,SKU010,NCR_WH,SUP06,286
RCPT0000598,PO0000617,2025-02-28,SKU010,NCR_WH,SUP06,266
RCPT0000599,PO0000618,2025-02-28,SKU010,NCR_WH,SUP06,337
RCPT0000600,PO0000619,2025-04-18,SKU010,NCR_WH,SUP06,297
RCPT0000601,PO0000620,2025-04-18,SKU010,NCR_WH,SUP06,366
RCPT0000602,PO0000621,2025-05-30,SKU010,NCR_WH,SUP06,270
RCPT0000603,PO0000622,2025-06-27,SKU010,NCR_WH,SUP06,288
RCPT0000604,PO0000623,2025-07-04,SKU010,NCR_WH,SUP06,361
RCPT0000605,PO0000624,2025-08-29,SKU010,NCR_WH,SUP06,255
RCPT0000606,PO0000625,2025-09-05,SKU010,NCR_WH,SUP06,331
RCPT0000607,PO0000627,2025-11-07,SKU010,NCR_WH,SUP06,336
RCPT0000608,PO0000626,2025-11-14,SKU010,NCR_WH,SUP06,260
RCPT0000609,PO0000628,2024-07-19,SKU010,BOM_WH,SUP06,226
RCPT0000610,PO0000629,2024-10-04,SKU010,BOM_WH,SUP06,227
RCPT0000611,PO0000630,2024-12-13,SKU010,BOM_WH,SUP06,235
RCPT0000612,PO0000631,2025-01-31,SKU010,BOM_WH,SUP06,243
RCPT0000613,PO0000632,2025-03-14,SKU010,BOM_WH,SUP06,219
RCPT0000614,PO0000633,2025-03-14,SKU010,BOM_WH,SUP06,271
RCPT0000615,PO0000634,2025-06-06,SKU010,BOM_WH,SUP06,242
RCPT0000616,PO0000635,2025-06-06,SKU010,BOM_WH,SUP06,283
RCPT0000617,PO0000636,2025-06-06,SKU010,BOM_WH,SUP06,329
RCPT0000618,PO0000637,2025-12-05,SKU010,BOM_WH,SUP06,242
RCPT0000619,PO0000638,2025-12-05,SKU010,BOM_WH,SUP06,280
RCPT0000620,PO0000641,2025-04-11,SKU011,BLR_WH,SUP04,133
RCPT0000621,PO0000640,2025-04-18,SKU011,BLR_WH,SUP04,123
RCPT0000622,PO0000642,2025-04-18,SKU011,BLR_WH,SUP04,141
RCPT0000623,PO0000643,2025-05-09,SKU011,BLR_WH,SUP04,150
RCPT0000624,PO0000644,2024-08-09,SKU011,MAA_WH,SUP04,152
RCPT0000625,PO0000645,2024-08-09,SKU011,MAA_WH,SUP04,177
RCPT0000626,PO0000646,2024-08-16,SKU011,MAA_WH,SUP04,177
RCPT0000627,PO0000647,2024-08-23,SKU011,MAA_WH,SUP04,177
RCPT0000628,PO0000648,2024-12-13,SKU011,MAA_WH,SUP04,115
RCPT0000629,PO0000649,2024-12-20,SKU011,MAA_WH,SUP04,151
RCPT0000630,PO0000650,2025-01-03,SKU011,MAA_WH,SUP04,177
RCPT0000631,PO0000651,2025-01-10,SKU011,MAA_WH,SUP04,177
RCPT0000632,PO0000652,2025-03-07,SKU011,MAA_WH,SUP04,170
RCPT0000633,PO0000653,2025-03-21,SKU011,MAA_WH,SUP04,177
RCPT0000634,PO0000654,2025-04-04,SKU011,MAA_WH,SUP04,127
RCPT0000635,PO0000655,2025-05-16,SKU011,MAA_WH,SUP04,144
RCPT0000636,PO0000656,2025-05-23,SKU011,MAA_WH,SUP04,177
RCPT0000637,PO0000657,2025-05-23,SKU011,MAA_WH,SUP04,177
RCPT0000638,PO0000658,2025-05-30,SKU011,MAA_WH,SUP04,177
RCPT0000639,PO0000659,2025-08-29,SKU011,MAA_WH,SUP04,154
RCPT0000640,PO0000660,2025-09-19,SKU011,MAA_WH,SUP04,177
RCPT0000641,PO0000661,2025-09-19,SKU011,MAA_WH,SUP04,177
RCPT0000642,PO0000662,2025-10-17,SKU011,MAA_WH,SUP04,146
RCPT0000643,PO0000664,2024-08-30,SKU011,NCR_WH,SUP04,120
RCPT0000644,PO0000665,2024-09-06,SKU011,NCR_WH,SUP04,154
RCPT0000645,PO0000666,2024-09-06,SKU011,NCR_WH,SUP04,177
RCPT0000646,PO0000667,2024-12-20,SKU011,NCR_WH,SUP04,121
RCPT0000647,PO0000669,2025-01-03,SKU011,NCR_WH,SUP04,177
RCPT0000648,PO0000668,2025-01-10,SKU011,NCR_WH,SUP04,146
RCPT0000649,PO0000670,2025-01-24,SKU011,NCR_WH,SUP04,123
RCPT0000650,PO0000671,2025-04-11,SKU011,NCR_WH,SUP04,145
RCPT0000651,PO0000672,2025-05-02,SKU011,NCR_WH,SUP04,177
RCPT0000652,PO0000673,2025-05-16,SKU011,NCR_WH,SUP04,177
RCPT0000653,PO0000674,2025-05-30,SKU011,NCR_WH,SUP04,115
RCPT0000654,PO0000675,2025-06-06,SKU011,NCR_WH,SUP04,145
RCPT0000655,PO0000676,2025-09-19,SKU011,NCR_WH,SUP04,122
RCPT0000656,PO0000677,2025-09-26,SKU011,NCR_WH,SUP04,149
RCPT0000657,PO0000678,2025-10-03,SKU011,NCR_WH,SUP04,177
RCPT0000658,PO0000679,2024-08-23,SKU011,BOM_WH,SUP04,122
RCPT0000659,PO0000680,2024-08-30,SKU011,BOM_WH,SUP04,146
RCPT0000660,PO0000681,2024-12-20,SKU011,BOM_WH,SUP04,133
RCPT0000661,PO0000682,2024-12-27,SKU011,BOM_WH,SUP04,157
RCPT0000662,PO0000683,2024-12-27,SKU011,BOM_WH,SUP04,175
RCPT0000663,PO0000684,2024-12-27,SKU011,BOM_WH,SUP04,177
RCPT0000664,PO0000685,2025-01-10,SKU011,BOM_WH,SUP04,177
RCPT0000665,PO0000686,2025-07-25,SKU011,BOM_WH,SUP04,136
RCPT0000666,PO0000687,2025-08-01,SKU011,BOM_WH,SUP04,160
RCPT0000667,PO0000688,2025-08-01,SKU011,BOM_WH,SUP04,177
RCPT0000668,PO0000689,2025-08-08,SKU011,BOM_WH,SUP04,177
RCPT0000669,PO0000690,2024-08-16,SKU012,BLR_WH,SUP03,144
RCPT0000670,PO0000691,2024-08-23,SKU012,BLR_WH,SUP03,148
RCPT0000671,PO0000692,2024-09-06,SKU012,BLR_WH,SUP05,154
RCPT0000672,PO0000693,2024-01-26,SKU012,MAA_WH,SUP05,178
RCPT0000673,PO0000694,2024-02-09,SKU012,MAA_WH,SUP03,228
RCPT0000674,PO0000695,2024-03-01,SKU012,MAA_WH,SUP05,148
RCPT0000675,PO0000696,2024-04-12,SKU012,MAA_WH,SUP03,145
RCPT0000676,PO0000697,2024-04-19,SKU012,MAA_WH,SUP03,200
RCPT0000677,PO0000698,2024-05-03,SKU012,MAA_WH,SUP05,232
RCPT0000678,PO0000699,2024-07-05,SKU012,MAA_WH,SUP05,153
RCPT0000679,PO0000700,2024-07-12,SKU012,MAA_WH,SUP03,199
RCPT0000680,PO0000701,2024-07-12,SKU012,MAA_WH,SUP05,223
RCPT0000681,PO0000702,2024-08-02,SKU012,MAA_WH,SUP03,232
RCPT0000682,PO0000703,2024-11-22,SKU012,MAA_WH,SUP03,159
RCPT0000683,PO0000704,2024-12-13,SKU012,MAA_WH,SUP05,198
RCPT0000684,PO0000705,2024-12-20,SKU012,MAA_WH,SUP03,149
RCPT0000685,PO0000706,2025-02-21,SKU012,MAA_WH,SUP05,171
RCPT0000686,PO0000707,2025-02-28,SKU012,MAA_WH,SUP05,217
RCPT0000687,PO0000708,2025-03-21,SKU012,MAA_WH,SUP03,232
RCPT0000688,PO0000709,2025-05-23,SKU012,MAA_WH,SUP05,155
RCPT0000689,PO0000710,2025-05-23,SKU012,MAA_WH,SUP03,209
RCPT0000690,PO0000712,2025-05-30,SKU012,MAA_WH,SUP03,232
RCPT0000691,PO0000711,2025-06-06,SKU012,MAA_WH,SUP03,232
RCPT0000692,PO0000714,2025-10-10,SKU012,MAA_WH,SUP03,184
RCPT0000693,PO0000713,2025-10-24,SKU012,MAA_WH,SUP05,149
RCPT0000694,PO0000715,2025-10-31,SKU012,MAA_WH,SUP05,221
RCPT0000695,PO0000716,2024-02-02,SKU012,NCR_WH,SUP03,186
RCPT0000696,PO0000717,2024-02-02,SKU012,NCR_WH,SUP03,232
RCPT0000697,PO0000718,2024-02-16,SKU012,NCR_WH,SUP03,232
