po_id,order_week,expected_week,item_id,location_id,supplier_id,qty_ordered
PO0000358,2025-01-17,2025-02-07,SKU005,BOM_WH,SUP05,42
PO0000359,2025-01-24,2025-02-16,SKU005,BOM_WH,SUP05,42
PO0000360,2025-01-31,2025-02-21,SKU005,BOM_WH,SUP05,42
PO0000361,2025-02-14,2025-03-06,SKU005,BOM_WH,SUP05,28
PO0000362,2025-03-14,2025-04-02,SKU005,BOM_WH,SUP05,42
PO0000363,2025-03-21,2025-04-18,SKU005,BOM_WH,SUP05,42
PO0000364,2025-03-28,2025-04-19,SKU005,BOM_WH,SUP05,42
PO0000365,2025-04-04,2025-04-23,SKU005,BOM_WH,SUP05,42
PO0000366,2025-04-11,2025-05-02,SKU005,BOM_WH,SUP05,42
PO0000367,2025-04-18,2025-05-08,SKU005,BOM_WH,SUP05,31
PO0000368,2025-05-16,2025-06-07,SKU005,BOM_WH,SUP05,34
PO0000369,2025-05-23,2025-06-14,SKU005,BOM_WH,SUP05,42
PO0000370,2025-05-30,2025-06-21,SKU005,BOM_WH,SUP05,42
PO0000371,2025-06-06,2025-06-29,SKU005,BOM_WH,SUP05,42
PO0000372,2025-06-13,2025-06-26,SKU005,BOM_WH,SUP05,42
PO0000373,2025-06-20,2025-07-06,SKU005,BOM_WH,SUP05,42
PO0000374,2025-08-01,2025-08-31,SKU005,BOM_WH,SUP05,38
PO0000375,2025-08-08,2025-08-27,SKU005,BOM_WH,SUP05,42
PO0000376,2025-08-15,2025-09-03,SKU005,BOM_WH,SUP05,42
PO0000377,2025-08-22,2025-09-14,SKU005,BOM_WH,SUP05,42
PO0000378,2025-08-29,2025-09-18,SKU005,BOM_WH,SUP05,25
PO0000379,2025-10-17,2025-11-02,SKU005,BOM_WH,SUP05,42
PO0000380,2025-10-24,2025-11-12,SKU005,BOM_WH,SUP05,42
PO0000381,2025-10-31,2025-11-16,SKU005,BOM_WH,SUP05,42
PO0000382,2025-11-07,2025-12-03,SKU005,BOM_WH,SUP05,39
PO0000383,2025-11-14,2025-12-10,SKU005,BOM_WH,SUP05,29
PO0000384,2025-11-21,2025-12-18,SKU005,BOM_WH,SUP05,31
PO0000385,2025-11-28,2025-12-27,SKU005,BOM_WH,SUP05,42
PO0000386,2025-12-05,2026-01-04,SKU005,BOM_WH,SUP05,42
PO0000387,2024-12-27,2025-01-10,SKU006,BLR_WH,SUP02,136
PO0000388,2025-01-03,2025-01-11,SKU006,BLR_WH,SUP06,172
PO0000389,2025-01-31,2025-02-05,SKU006,BLR_WH,SUP06,132
PO0000390,2025-02-14,2025-02-23,SKU006,BLR_WH,SUP06,172
PO0000391,2025-02-21,2025-02-26,SKU006,BLR_WH,SUP06,172
PO0000392,2025-03-21,2025-04-04,SKU006,BLR_WH,SUP06,148
PO0000393,2025-03-28,2025-04-06,SKU006,BLR_WH,SUP06,172
PO0000394,2025-04-04,2025-04-09,SKU006,BLR_WH,SUP06,120
PO0000395,2025-05-02,2025-05-21,SKU006,BLR_WH,SUP02,143
PO0000396,2025-05-09,2025-05-24,SKU006,BLR_WH,SUP02,172
PO0000397,2025-05-16,2025-05-22,SKU006,BLR_WH,SUP06,172
PO0000398,2025-06-27,2025-07-11,SKU006,BLR_WH,SUP06,156
PO0000399,2025-07-04,2025-07-26,SKU006,BLR_WH,SUP06,172
PO0000400,2025-07-18,2025-08-09,SKU006,BLR_WH,SUP06,129
PO0000401,2025-07-25,2025-08-10,SKU006,BLR_WH,SUP06,172
PO0000402,2025-08-08,2025-08-15,SKU006,BLR_WH,SUP06,131
PO0000403,2025-10-03,2025-10-09,SKU006,BLR_WH,SUP06,107
PO0000404,2025-10-17,2025-11-02,SKU006,BLR_WH,SUP06,121
PO0000405,2025-10-24,2025-10-30,SKU006,BLR_WH,SUP06,172
PO0000406,2025-11-21,2025-11-26,SKU006,BLR_WH,SUP06,124
PO0000407,2025-12-05,2025-12-13,SKU006,BLR_WH,SUP06,140
PO0000408,2025-01-24,2025-02-09,SKU006,MAA_WH,SUP06,120
PO0000409,2025-01-31,2025-02-13,SKU006,MAA_WH,SUP06,164
PO0000410,2025-02-07,2025-02-15,SKU006,MAA_WH,SUP06,172
PO0000411,2025-04-11,2025-04-17,SKU006,MAA_WH,SUP06,144
PO0000412,2025-04-25,2025-05-01,SKU006,MAA_WH,SUP06,114
PO0000413,2025-05-16,2025-05-21,SKU006,MAA_WH,SUP06,129
PO0000414,2025-06-06,2025-06-22,SKU006,MAA_WH,SUP06,145
PO0000415,2025-06-13,2025-06-19,SKU006,MAA_WH,SUP06,172
PO0000416,2025-08-01,2025-08-06,SKU006,MAA_WH,SUP06,130
PO0000417,2025-08-22,2025-08-31,SKU006,MAA_WH,SUP06,103
PO0000418,2025-08-29,2025-09-06,SKU006,MAA_WH,SUP06,139
PO0000419,2025-10-10,2025-10-16,SKU006,MAA_WH,SUP06,102
PO0000420,2025-11-07,2025-11-15,SKU006,MAA_WH,SUP06,129
PO0000421,2025-11-14,2025-11-27,SKU006,MAA_WH,SUP06,168
PO0000422,2024-12-20,2024-12-25,SKU006,NCR_WH,SUP02,103
PO0000423,2025-01-03,2025-01-12,SKU006,NCR_WH,SUP06,136
PO0000424,2025-01-10,2025-01-16,SKU006,NCR_WH,SUP06,172
PO0000425,2025-02-07,2025-02-16,SKU006,NCR_WH,SUP06,166
PO0000426,2025-02-14,2025-02-20,SKU006,NCR_WH,SUP06,172
PO0000427,2025-03-14,2025-03-20,SKU006,NCR_WH,SUP02,172
PO0000428,2025-03-28,2025-04-05,SKU006,NCR_WH,SUP06,172
PO0000429,2025-04-04,2025-04-11,SKU006,NCR_WH,SUP06,172
PO0000430,2025-05-02,2025-05-11,SKU006,NCR_WH,SUP06,154
PO0000431,2025-05-09,2025-05-17,SKU006,NCR_WH,SUP06,172
PO0000432,2025-05-30,2025-06-18,SKU006,NCR_WH,SUP02,112
PO0000433,2025-06-06,2025-06-14,SKU006,NCR_WH,SUP06,172
PO0000434,2025-06-13,2025-06-21,SKU006,NCR_WH,SUP06,172
PO0000435,2025-07-25,2025-08-14,SKU006,NCR_WH,SUP06,138
PO0000436,2025-08-01,2025-08-09,SKU006,NCR_WH,SUP06,172
PO0000437,2025-08-08,2025-08-17,SKU006,NCR_WH,SUP06,172
PO0000438,2025-10-03,2025-10-16,SKU006,NCR_WH,SUP06,151
PO0000439,2025-10-10,2025-10-17,SKU006,NCR_WH,SUP06,172
PO0000440,2025-11-07,2025-11-15,SKU006,NCR_WH,SUP06,117
PO0000441,2025-11-14,2025-11-23,SKU006,NCR_WH,SUP06,172
PO0000442,2025-11-21,2025-12-06,SKU006,NCR_WH,SUP06,123
PO0000443,2025-01-03,2025-01-11,SKU006,BOM_WH,SUP06,122
PO0000444,2025-01-10,2025-01-17,SKU006,BOM_WH,SUP06,170
PO0000445,2025-02-14,2025-02-21,SKU006,BOM_WH,SUP06,138
PO0000446,2025-02-28,2025-03-08,SKU006,BOM_WH,SUP06,102
PO0000447,2025-03-07,2025-03-12,SKU006,BOM_WH,SUP02,164
PO0000448,2025-04-04,2025-04-09,SKU006,BOM_WH,SUP06,123
PO0000449,2025-04-18,2025-04-26,SKU006,BOM_WH,SUP06,122
PO0000450,2025-04-25,2025-04-30,SKU006,BOM_WH,SUP06,172
PO0000451,2025-05-23,2025-06-01,SKU006,BOM_WH,SUP06,141
PO0000452,2025-05-30,2025-06-07,SKU006,BOM_WH,SUP06,172
PO0000453,2025-07-04,2025-07-18,SKU006,BOM_WH,SUP06,150
PO0000454,2025-07-11,2025-07-23,SKU006,BOM_WH,SUP06,172
PO0000455,2025-08-22,2025-08-28,SKU006,BOM_WH,SUP06,131
PO0000456,2025-09-12,2025-09-20,SKU006,BOM_WH,SUP02,131
PO0000457,2025-09-19,2025-09-28,SKU006,BOM_WH,SUP06,171
PO0000458,2025-10-31,2025-11-08,SKU006,BOM_WH,SUP06,135
PO0000459,2025-11-07,2025-11-16,SKU006,BOM_WH,SUP06,172
PO0000460,2023-07-28,2023-08-11,SKU007,BLR_WH,SUP08,322
PO0000461,2023-08-04,2023-08-19,SKU007,BLR_WH,SUP08,362
PO0000462,2023-11-17,2023-11-24,SKU007,BLR_WH,SUP08,303
PO0000463,2023-12-15,2023-12-22,SKU007,BLR_WH,SUP08,296
PO0000464,2024-01-12,2024-02-03,SKU007,BLR_WH,SUP08,319
PO0000465,2024-01-19,2024-02-03,SKU007,BLR_WH,SUP08,403
PO0000466,2024-01-26,2024-02-08,SKU007,BLR_WH,SUP08,455
PO0000467,2024-02-02,2024-02-09,SKU007,BLR_WH,SUP08,455
PO0000468,2024-07-12,2024-07-31,SKU007,BLR_WH,SUP08,310
PO0000469,2024-07-19,2024-08-01,SKU007,BLR_WH,SUP08,352
PO0000470,2024-07-26,2024-08-09,SKU007,BLR_WH,SUP08,395
PO0000471,2024-12-13,2024-12-27,SKU007,BLR_WH,SUP08,372
PO0000472,2024-12-20,2024-12-26,SKU007,BLR_WH,SUP08,434
PO0000473,2025-02-21,2025-03-06,SKU007,BLR_WH,SUP08,288
PO0000474,2025-02-28,2025-03-23,SKU007,BLR_WH,SUP08,343
PO0000475,2025-05-02,2025-05-17,SKU007,BLR_WH,SUP08,309
PO0000476,2025-05-09,2025-05-23,SKU007,BLR_WH,SUP08,417
PO0000477,2025-05-16,2025-06-07,SKU007,BLR_WH,SUP08,455
PO0000478,2025-09-26,2025-10-16,SKU007,BLR_WH,SUP08,288
PO0000479,2025-10-03,2025-10-09,SKU007,BLR_WH,SUP08,341
PO0000480,2023-08-18,2023-08-27,SKU007,MAA_WH,SUP08,296
PO0000481,2023-08-25,2023-09-07,SKU007,MAA_WH,SUP08,310
PO0000482,2024-02-02,2024-02-11,SKU007,MAA_WH,SUP08,303
PO0000483,2024-02-09,2024-02-14,SKU007,MAA_WH,SUP08,323
PO0000484,2024-07-26,2024-08-07,SKU007,MAA_WH,SUP08,299
PO0000485,2024-08-02,2024-08-15,SKU007,MAA_WH,SUP08,317
PO0000486,2025-01-10,2025-01-15,SKU007,MAA_WH,SUP08,295
PO0000487,2025-03-28,2025-04-09,SKU007,MAA_WH,SUP08,298
PO0000488,2025-04-04,2025-04-20,SKU007,MAA_WH,SUP08,323
PO0000489,2025-09-12,2025-10-03,SKU007,MAA_WH,SUP08,301
PO0000490,2025-09-19,2025-10-05,SKU007,MAA_WH,SUP08,319
PO0000491,2025-09-26,2025-10-18,SKU007,MAA_WH,SUP08,335
PO0000492,2023-09-01,2023-09-06,SKU007,NCR_WH,SUP08,293
PO0000493,2023-11-10,2023-11-22,SKU007,NCR_WH,SUP08,315
PO0000494,2023-11-17,2023-11-26,SKU007,NCR_WH,SUP08,369
PO0000495,2024-02-02,2024-02-11,SKU007,NCR_WH,SUP08,300
PO0000496,2024-02-09,2024-02-14,SKU007,NCR_WH,SUP08,329
PO0000497,2024-05-17,2024-05-30,SKU007,NCR_WH,SUP08,327
PO0000498,2024-05-24,2024-05-29,SKU007,NCR_WH,SUP08,374
PO0000499,2024-09-20,2024-09-26,SKU007,NCR_WH,SUP08,302
PO0000500,2024-11-22,2024-12-01,SKU007,NCR_WH,SUP08,336
PO0000501,2024-11-29,2024-12-06,SKU007,NCR_WH,SUP08,383
PO0000502,2025-02-21,2025-03-08,SKU007,NCR_WH,SUP08,294
PO0000503,2025-02-28,2025-03-14,SKU007,NCR_WH,SUP08,331
PO0000504,2025-03-07,2025-03-29,SKU007,NCR_WH,SUP08,370
PO0000505,2025-08-08,2025-08-14,SKU007,NCR_WH,SUP08,291
PO0000506,2025-10-24,2025-10-29,SKU007,NCR_WH,SUP08,313
PO0000507,2023-09-08,2023-09-13,SKU007,BOM_WH,SUP08,299
PO0000508,2023-12-01,2023-12-16,SKU007,BOM_WH,SUP08,303
PO0000509,2023-12-08,2023-12-24,SKU007,BOM_WH,SUP08,336
PO0000510,2023-12-15,2023-12-27,SKU007,BOM_WH,SUP08,363
PO0000511,2024-07-05,2024-07-18,SKU007,BOM_WH,SUP08,309
PO0000512,2024-07-12,2024-07-27,SKU007,BOM_WH,SUP08,330
PO0000513,2025-01-03,2025-01-17,SKU007,BOM_WH,SUP08,288
PO0000514,2025-01-10,2025-01-19,SKU007,BOM_WH,SUP08,326
PO0000515,2025-05-16,2025-05-29,SKU007,BOM_WH,SUP08,313
PO0000516,2025-05-23,2025-06-08,SKU007,BOM_WH,SUP08,357
PO0000517,2025-11-07,2025-11-21,SKU007,BOM_WH,SUP08,306
PO0000518,2025-11-14,2025-11-19,SKU007,BOM_WH,SUP08,346
PO0000519,2024-02-23,2024-03-03,SKU008,BLR_WH,SUP09,146
PO0000520,2024-03-01,2024-03-07,SKU008,BLR_WH,SUP02,148
PO0000521,2024-03-15,2024-03-20,SKU008,MAA_WH,SUP09,147
PO0000522,2025-01-31,2025-02-09,SKU008,MAA_WH,SUP09,148
PO0000523,2025-02-07,2025-02-15,SKU008,MAA_WH,SUP09,151
PO0000524,2024-02-16,2024-03-01,SKU008,NCR_WH,SUP10,146
PO0000525,2024-02-23,2024-03-10,SKU008,NCR_WH,SUP10,151
PO0000526,2025-06-06,2025-06-15,SKU008,NCR_WH,SUP09,148
PO0000527,2025-06-13,2025-06-29,SKU008,NCR_WH,SUP10,152
PO0000528,2023-11-03,2023-11-25,SKU009,BLR_WH,SUP05,259
PO0000529,2023-11-10,2023-11-29,SKU009,BLR_WH,SUP05,287
PO0000530,2023-11-17,2023-12-06,SKU009,BLR_WH,SUP05,311
PO0000531,2023-11-24,2023-12-16,SKU009,BLR_WH,SUP04,340
PO0000532,2024-10-11,2024-10-16,SKU009,BLR_WH,SUP09,254
PO0000533,2024-12-13,2025-01-05,SKU009,BLR_WH,SUP04,253
PO0000534,2024-12-20,2025-01-17,SKU009,BLR_WH,SUP05,286
PO0000535,2024-12-27,2025-01-17,SKU009,BLR_WH,SUP05,312
PO0000536,2025-01-03,2025-02-01,SKU009,BLR_WH,SUP04,347
PO0000537,2025-11-14,2025-12-05,SKU009,BLR_WH,SUP05,249
PO0000538,2025-11-21,2025-12-13,SKU009,BLR_WH,SUP04,281
PO0000539,2025-11-28,2025-12-14,SKU009,BLR_WH,SUP04,303
PO0000540,2022-12-09,2023-01-04,SKU009,MAA_WH,SUP04,279
PO0000541,2022-12-16,2023-01-05,SKU009,MAA_WH,SUP05,279
PO0000542,2022-12-23,2023-01-11,SKU009,MAA_WH,SUP05,279
PO0000543,2022-12-30,2023-01-05,SKU009,MAA_WH,SUP09,279
PO0000544,2024-04-12,2024-05-09,SKU009,MAA_WH,SUP04,250
PO0000545,2024-04-19,2024-05-10,SKU009,MAA_WH,SUP09,283
PO0000546,2024-04-26,2024-05-15,SKU009,MAA_WH,SUP05,306
PO0000547,2024-05-03,2024-05-08,SKU009,MAA_WH,SUP09,354
PO0000548,2024-12-13,2024-12-28,SKU009,MAA_WH,SUP09,277
PO0000549,2024-12-20,2025-01-10,SKU009,MAA_WH,SUP04,329
PO0000550,2024-12-27,2025-01-16,SKU009,MAA_WH,SUP05,379
PO0000551,2025-05-30,2025-06-19,SKU009,MAA_WH,SUP04,298
PO0000552,2025-06-06,2025-06-28,SKU009,MAA_WH,SUP05,343
PO0000553,2025-06-13,2025-07-02,SKU009,MAA_WH,SUP05,379
PO0000554,2022-12-09,2022-12-28,SKU009,NCR_WH,SUP05,271
PO0000555,2022-12-16,2023-01-08,SKU009,NCR_WH,SUP05,271
PO0000556,2022-12-23,2023-01-15,SKU009,NCR_WH,SUP05,271
PO0000557,2024-01-05,2024-01-27,SKU009,NCR_WH,SUP04,291
PO0000558,2024-01-12,2024-02-02,SKU009,NCR_WH,SUP04,362
PO0000559,2024-01-19,2024-02-10,SKU009,NCR_WH,SUP09,379
PO0000560,2024-01-26,2024-02-18,SKU009,NCR_WH,SUP04,379
PO0000561,2024-08-09,2024-09-01,SKU009,NCR_WH,SUP05,282
PO0000562,2024-08-16,2024-08-24,SKU009,NCR_WH,SUP09,314
PO0000563,2024-08-23,2024-09-12,SKU009,NCR_WH,SUP05,349
PO0000564,2025-01-03,2025-01-24,SKU009,NCR_WH,SUP05,265
PO0000565,2025-01-10,2025-02-01,SKU009,NCR_WH,SUP05,326
PO0000566,2025-01-17,2025-01-22,SKU009,NCR_WH,SUP09,379
PO0000567,2025-05-16,2025-06-07,SKU009,NCR_WH,SUP04,310
PO0000568,2025-05-23,2025-06-14,SKU009,NCR_WH,SUP04,372
PO0000569,2025-05-30,2025-06-21,SKU009,NCR_WH,SUP05,379
PO0000570,2025-06-06,2025-06-20,SKU009,NCR_WH,SUP05,379
PO0000571,2023-11-17,2023-12-07,SKU009,BOM_WH,SUP04,262
PO0000572,2023-11-24,2023-12-24,SKU009,BOM_WH,SUP05,300
PO0000573,2023-12-01,2023-12-16,SKU009,BOM_WH,SUP09,332
PO0000574,2024-05-17,2024-05-30,SKU009,BOM_WH,SUP05,290
PO0000575,2024-05-24,2024-06-05,SKU009,BOM_WH,SUP05,337
PO0000576,2024-10-11,2024-11-01,SKU009,BOM_WH,SUP04,254
PO0000577,2024-10-18,2024-11-15,SKU009,BOM_WH,SUP05,279
PO0000578,2024-10-25,2024-11-22,SKU009,BOM_WH,SUP05,301
PO0000579,2025-03-14,2025-04-13,SKU009,BOM_WH,SUP05,274
PO0000580,2025-03-21,2025-04-11,SKU009,BOM_WH,SUP04,308
PO0000581,2025-03-28,2025-04-20,SKU009,BOM_WH,SUP05,346
PO0000582,2025-04-04,2025-05-03,SKU009,BOM_WH,SUP04,376
PO0000583,2024-07-12,2024-07-18,SKU010,BLR_WH,SUP06,243
PO0000584,2024-08-23,2024-09-06,SKU010,BLR_WH,SUP06,224
PO0000585,2024-08-30,2024-09-07,SKU010,BLR_WH,SUP06,256
PO0000586,2024-11-29,2024-12-06,SKU010,BLR_WH,SUP06,263
PO0000587,2025-01-03,2025-01-17,SKU010,BLR_WH,SUP06,249
PO0000588,2025-01-10,2025-01-24,SKU010,BLR_WH,SUP06,308
PO0000589,2025-02-28,2025-03-09,SKU010,BLR_WH,SUP06,235
PO0000590,2025-03-07,2025-03-16,SKU010,BLR_WH,SUP06,309
PO0000591,2025-04-18,2025-04-27,SKU010,BLR_WH,SUP06,243
PO0000592,2025-04-25,2025-05-03,SKU010,BLR_WH,SUP06,334
PO0000593,2025-06-06,2025-06-14,SKU010,BLR_WH,SUP06,219
PO0000594,2025-06-13,2025-06-18,SKU010,BLR_WH,SUP06,299
PO0000595,2025-08-08,2025-08-23,SKU010,BLR_WH,SUP06,229
PO0000596,2025-08-15,2025-08-22,SKU010,BLR_WH,SUP06,279
PO0000597,2025-10-10,2025-10-17,SKU010,BLR_WH,SUP06,234
PO0000598,2025-11-07,2025-11-15,SKU010,BLR_WH,SUP06,230
PO0000599,2025-11-14,2025-11-26,SKU010,BLR_WH,SUP06,297
PO0000600,2024-08-02,2024-08-18,SKU010,MAA_WH,SUP06,238
PO0000601,2024-08-09,2024-08-25,SKU010,MAA_WH,SUP06,256
PO0000602,2024-08-16,2024-09-01,SKU010,MAA_WH,SUP06,275
PO0000603,2025-02-14,2025-03-02,SKU010,MAA_WH,SUP06,228
PO0000604,2025-02-21,2025-02-28,SKU010,MAA_WH,SUP06,270
PO0000605,2025-05-02,2025-05-07,SKU010,MAA_WH,SUP06,223
PO0000606,2025-06-06,2025-06-13,SKU010,MAA_WH,SUP06,226
PO0000607,2025-07-18,2025-08-03,SKU010,MAA_WH,SUP06,225
PO0000608,2025-07-25,2025-08-10,SKU010,MAA_WH,SUP06,267
PO0000609,2025-08-01,2025-08-15,SKU010,MAA_WH,SUP06,298
PO0000610,2024-06-14,2024-06-26,SKU010,NCR_WH,SUP06,262
PO0000611,2024-06-21,2024-06-26,SKU010,NCR_WH,SUP06,314
PO0000612,2024-09-06,2024-09-12,SKU010,NCR_WH,SUP06,260
PO0000613,2024-10-11,2024-10-19,SKU010,NCR_WH,SUP06,224
PO0000614,2024-10-18,2024-10-26,SKU010,NCR_WH,SUP06,271
PO0000615,2024-12-20,2025-01-05,SKU010,NCR_WH,SUP06,286
PO0000616,2024-12-27,2025-01-03,SKU010,NCR_WH,SUP06,353
PO0000617,2025-02-14,2025-02-22,SKU010,NCR_WH,SUP06,266
PO0000618,2025-02-21,2025-02-28,SKU010,NCR_WH,SUP06,337
PO0000619,2025-04-04,2025-04-16,SKU010,NCR_WH,SUP06,297
PO0000620,2025-04-11,2025-04-17,SKU010,NCR_WH,SUP06,366
PO0000621,2025-05-23,2025-05-30,SKU010,NCR_WH,SUP06,270
PO0000622,2025-06-13,2025-06-21,SKU010,NCR_WH,SUP06,288
PO0000623,2025-06-20,2025-06-29,SKU010,NCR_WH,SUP06,361
PO0000624,2025-08-15,2025-08-29,SKU010,NCR_WH,SUP06,255
PO0000625,2025-08-22,2025-09-03,SKU010,NCR_WH,SUP06,331
PO0000626,2025-10-24,2025-11-08,SKU010,NCR_WH,SUP06,260
PO0000627,2025-10-31,2025-11-05,SKU010,NCR_WH,SUP06,336
PO0000628,2024-07-12,2024-07-17,SKU010,BOM_WH,SUP06,226
PO0000629,2024-09-27,2024-10-02,SKU010,BOM_WH,SUP06,227
PO0000630,2024-12-06,2024-12-11,SKU010,BOM_WH,SUP06,235
PO0000631,2025-01-24,2025-01-30,SKU010,BOM_WH,SUP06,243
PO0000632,2025-02-28,2025-03-09,SKU010,BOM_WH,SUP06,219
PO0000633,2025-03-07,2025-03-14,SKU010,BOM_WH,SUP06,271
PO0000634,2025-05-16,2025-05-31,SKU010,BOM_WH,SUP06,242
PO0000635,2025-05-23,2025-05-31,SKU010,BOM_WH,SUP06,283
PO0000636,2025-05-30,2025-06-05,SKU010,BOM_WH,SUP06,329
PO0000637,2025-11-14,2025-11-29,SKU010,BOM_WH,SUP06,242
PO0000638,2025-11-21,2025-11-30,SKU010,BOM_WH,SUP06,280
PO0000639,2025-11-28,2025-12-06,SKU010,BOM_WH,SUP06,326
PO0000640,2025-03-14,2025-04-12,SKU011,BLR_WH,SUP04,123
PO0000641,2025-03-21,2025-04-10,SKU011,BLR_WH,SUP04,133
PO0000642,2025-03-28,2025-04-18,SKU011,BLR_WH,SUP04,141
PO0000643,2025-04-04,2025-05-04,SKU011,BLR_WH,SUP04,150
PO0000644,2024-07-12,2024-08-04,SKU011,MAA_WH,SUP04,152
PO0000645,2024-07-19,2024-08-09,SKU011,MAA_WH,SUP04,177
PO0000646,2024-07-26,2024-08-15,SKU011,MAA_WH,SUP04,177
PO0000647,2024-08-02,2024-08-21,SKU011,MAA_WH,SUP04,177
PO0000648,2024-11-15,2024-12-07,SKU011,MAA_WH,SUP04,115
PO0000649,2024-11-22,2024-12-15,SKU011,MAA_WH,SUP04,151
PO0000650,2024-11-29,2024-12-29,SKU011,MAA_WH,SUP04,177
PO0000651,2024-12-06,2025-01-05,SKU011,MAA_WH,SUP04,177
PO0000652,2025-02-21,2025-03-07,SKU011,MAA_WH,SUP04,170
PO0000653,2025-02-28,2025-03-15,SKU011,MAA_WH,SUP04,177
PO0000654,2025-03-14,2025-04-04,SKU011,MAA_WH,SUP04,127
PO0000655,2025-04-18,2025-05-15,SKU011,MAA_WH,SUP04,144
PO0000656,2025-04-25,2025-05-21,SKU011,MAA_WH,SUP04,177
PO0000657,2025-05-02,2025-05-23,SKU011,MAA_WH,SUP04,177
PO0000658,2025-05-09,2025-05-29,SKU011,MAA_WH,SUP04,177
PO0000659,2025-08-08,2025-08-28,SKU011,MAA_WH,SUP04,154
PO0000660,2025-08-15,2025-09-13,SKU011,MAA_WH,SUP04,177
PO0000661,2025-08-22,2025-09-14,SKU011,MAA_WH,SUP04,177
PO0000662,2025-09-12,2025-10-11,SKU011,MAA_WH,SUP04,146
PO0000663,2025-12-05,2025-12-27,SKU011,MAA_WH,SUP04,157
PO0000664,2024-08-09,2024-08-25,SKU011,NCR_WH,SUP04,120
PO0000665,2024-08-16,2024-08-31,SKU011,NCR_WH,SUP04,154
PO0000666,2024-08-23,2024-09-05,SKU011,NCR_WH,SUP04,177
PO0000667,2024-11-29,2024-12-20,SKU011,NCR_WH,SUP04,121
PO0000668,2024-12-06,2025-01-05,SKU011,NCR_WH,SUP04,146
PO0000669,2024-12-13,2025-01-03,SKU011,NCR_WH,SUP04,177
PO0000670,2024-12-27,2025-01-18,SKU011,NCR_WH,SUP04,123
PO0000671,2025-03-21,2025-04-10,SKU011,NCR_WH,SUP04,145
PO0000672,2025-03-28,2025-04-27,SKU011,NCR_WH,SUP04,177
PO0000673,2025-04-04,2025-05-10,SKU011,NCR_WH,SUP04,177
PO0000674,2025-04-18,2025-05-24,SKU011,NCR_WH,SUP04,115
PO0000675,2025-04-25,2025-05-31,SKU011,NCR_WH,SUP04,145
PO0000676,2025-08-29,2025-09-17,SKU011,NCR_WH,SUP04,122
PO0000677,2025-09-05,2025-09-25,SKU011,NCR_WH,SUP04,149
PO0000678,2025-09-12,2025-10-01,SKU011,NCR_WH,SUP04,177
PO0000679,2024-08-09,2024-08-22,SKU011,BOM_WH,SUP04,122
PO0000680,2024-08-16,2024-08-29,SKU011,BOM_WH,SUP04,146
PO0000681,2024-11-15,2024-12-15,SKU011,BOM_WH,SUP04,133
PO0000682,2024-11-22,2024-12-22,SKU011,BOM_WH,SUP04,157
PO0000683,2024-11-29,2024-12-22,SKU011,BOM_WH,SUP04,175
PO0000684,2024-12-06,2024-12-27,SKU011,BOM_WH,SUP04,177
PO0000685,2024-12-13,2025-01-05,SKU011,BOM_WH,SUP04,177
PO0000686,2025-06-27,2025-07-19,SKU011,BOM_WH,SUP04,136
PO0000687,2025-07-04,2025-07-26,SKU011,BOM_WH,SUP04,160
PO0000688,2025-07-11,2025-07-31,SKU011,BOM_WH,SUP04,177
PO0000689,2025-07-18,2025-08-06,SKU011,BOM_WH,SUP04,177
PO0000690,2024-07-26,2024-08-16,SKU012,BLR_WH,SUP03,144
PO0000691,2024-08-02,2024-08-21,SKU012,BLR_WH,SUP03,148
PO0000692,2024-08-09,2024-09-04,SKU012,BLR_WH,SUP05,154
PO0000693,2024-01-12,2024-01-25,SKU012,MAA_WH,SUP05,178
PO0000694,2024-01-19,2024-02-04,SKU012,MAA_WH,SUP03,228
PO0000695,2024-02-02,2024-02-29,SKU012,MAA_WH,SUP05,148
PO0000696,2024-03-22,2024-04-11,SKU012,MAA_WH,SUP03,145
PO0000697,2024-03-29,2024-04-17,SKU012,MAA_WH,SUP03,200
PO0000698,2024-04-05,2024-04-28,SKU012,MAA_WH,SUP05,232
PO0000699,2024-06-07,2024-06-30,SKU012,MAA_WH,SUP05,153
PO0000700,2024-06-14,2024-07-12,SKU012,MAA_WH,SUP03,199
PO0000701,2024-06-21,2024-07-12,SKU012,MAA_WH,SUP05,223
PO0000702,2024-06-28,2024-07-28,SKU012,MAA_WH,SUP03,232
PO0000703,2024-11-08,2024-11-21,SKU012,MAA_WH,SUP03,159
PO0000704,2024-11-15,2024-12-11,SKU012,MAA_WH,SUP05,198
PO0000705,2024-12-06,2024-12-19,SKU012,MAA_WH,SUP03,149
PO0000706,2025-01-31,2025-02-20,SKU012,MAA_WH,SUP05,171
PO0000707,2025-02-07,2025-02-28,SKU012,MAA_WH,SUP05,217
PO0000708,2025-02-14,2025-03-15,SKU012,MAA_WH,SUP03,232
PO0000709,2025-04-25,2025-05-22,SKU012,MAA_WH,SUP05,155
PO0000710,2025-05-02,2025-05-17,SKU012,MAA_WH,SUP03,209
PO0000711,2025-05-09,2025-05-31,SKU012,MAA_WH,SUP03,232
PO0000712,2025-05-16,2025-05-28,SKU012,MAA_WH,SUP03,232
PO0000713,2025-09-19,2025-10-19,SKU012,MAA_WH,SUP05,149
PO0000714,2025-09-26,2025-10-10,SKU012,MAA_WH,SUP03,184
PO0000715,2025-10-03,2025-10-25,SKU012,MAA_WH,SUP05,221
